country,year,party,text,language
at,2002,övp,Für Menschenrechte.,de
at,2002,övp,"Die ÖVP steht für die wirksame Bekämpfung von Rassismus und Fremdenfeindlichkeit, für den Schutz von Minderheiten, für die Rechte von Frauen und Kindern, die Abschaffung der Todesstrafe, die Unterbindung von Menschenhandel, die Verbesserung der Situation vertriebener Personen, Menschenrechtserziehung sowie die Förderung von Demokratisierung und guter Regierungsführung.",de
at,2002,övp,"Die ÖVP wird die aktive Rolle Österreichs im Menschenrechtsbereich fortsetzen. Unter ÖVP-Führung hat Österreich in den vergangenen zwei Jahren viel erreicht, z. B.: • Das Fakultativprotokoll der UN-Konvention zur Beseitigung jeder Form von Diskriminierung der Frau wurde im Jahr 2001 ratifiziert.",de
at,2002,övp,"• 2002 wurde das Fakultativprotokoll zur UN-Kinderrechtskonvention betreffend Kindersoldaten ratifiziert und der Ratifikationsprozess zum Fakultativprotokoll betreffend den Verkauf von Kindern, Kinderprostitution und Kinderpornographie eingeleitet. Österreich hat die Cybercrime-Konvention des Europarats unterzeichnet.",de
at,2002,övp,• Zu Jahresbeginn 2002 hat Österreich das im Rahmen der Rassendiskriminierungskonvention vorgesehene freiwillige Individualbeschwerdeverfahren anerkannt.,de
at,2002,övp,Die ÖVP ist für eine Europäisierung der Landesverteidigung.,de
at,2002,övp,"Einsätze im Ausland sind kein Selbstzweck, sondern dienen dazu, die Auswirkungen von Krisen im Ausland von Österreich abzuhalten. Sie dienen zur: • Mitwirkung bei der Bewältigung von Krisen, um Österreich vor Migrationsströmen und anderen Auswirkungen wie Terrorismus, Ressourcenknappheit, etwa bei Erdöl, zu bewahren; • Hilfeleistungen bei humanitären oder Naturkatastrophen, beispielsweise Hilfe nach Erdbeben oder zur Wasseraufbereitung; • Erfüllung der Solidaritätsverpflichtungen im Rahmen der Europäischen Union und anderer internationaler Organisationen, wie z. B. Friedensoperationen im Rahmen eines UN-Mandats.",de
at,2002,övp,"Um weiter ein Höchstmaß an Sicherheit gewährleisten zu können, ist es notwendig, dass sich die Exekutive immer wieder den neuen Herausforderungen stellt und sich an die ständig ändernden Rahmenbedingungen anpasst. Die Schaffung von Schutz und Sicherheit erfordert ein hohes Maß an Flexibilität, Analysefähigkeit und Voraussicht in allen Bereichen des polizeilichen Handelns, im Bereich der Verbrechensvorbeugung und Verbrechensbekämpfung ebenso wie im Bereich der Verkehrssicherheit oder des Fremden- und Asylwesens.",de
at,2002,övp,Europäische Grenzpolizei.,de
at,2002,övp,"Für Österreich ist die gemeinsame Grenzsicherheit ein notwendiger Mechanismus zur Schaffung effizienterer Kontrollen und Überwachung der Außengrenzen. Wir wollen eine europäische Grenzpolizei an Europas Grenzen. Wir wollen, dass die Verantwortung für die Grenzkontrolle bei den Mitgliedstaaten liegt, fordern aber die Koordination, Kooperation und Entwicklung gemeinsamer Standards etwa bei der Ausbildung. Wir wollen, dass die Kandidatenstaaten in die Planungen miteinbezogen werden und fordern eine Aufteilung der finanziellen Belastung für die Grenzsicherheit im Sinne der Schengen-Solidarität. Wir wollen die Zusammenarbeit zwischen Gendarmerie und Zoll weiter intensivieren und durch Kompetenzbereinigungen, Beseitigung von Doppelgleisigkeiten und optimalen Ressourceneinsatz eine Optimierung der Grenzsicherung erreichen. Zur Steigerung der Effizienz wollen wir die Schaffung eines zentralen europäischen Visa-Identifizierungssystems.",de
at,2002,övp,Beschleunigung des Asylverfahrens und Initiativen gegen Asylmissbrauch.,de
at,2002,övp,Österreich ist ein Asylland.,de
at,2002,övp,"Österreich hat als Asylland im humanitären Bereich große Leistungen erbracht. Schwerpunkt der Aufnahme von Flüchtlingen waren die Krisen in Ungarn, in der ehemaligen Tschechoslowakei und schließlich in Polen. Österreich hat im EU-Vergleich bereits jetzt die relativ höchste Zahl an Asylanträgen, und diese Zahl steigt weiter an. Österreichs Asylwerberbetreuung – ob nun die staatliche oder jene durch die nichtstaatlichen Organisationen – ist damit an der Grenze der Belastbarkeit.",de
at,2002,övp,"Jenen Menschen, die tatsächlich von Verfolgung bedroht sind, muss aber rasch und unbürokratisch Asyl und Betreuung zuteil werden. Österreich ist ein Asylland und bietet Schutz vor Verfolgung. Österreich kann aber nicht Wirtschaftsflüchtlinge, die Zuwanderungsregelungen umgehen wollen, aufnehmen.",de
at,2002,övp,Beschleunigung der Asylverfahren.,de
at,2002,övp,"Damit Österreich auch weiterhin ein schutzgebendes Asylland bleiben kann, wollen wir eine umfassende Reform des Asylverfahrens mit dem Ziel einer Beschleunigung des gesamten Asylverfahrens durch konzentrierten Einsatz der Ressourcen unter gleichzeitiger Verbesserung der Qualität. Nur durch ein klar geregeltes Asylverfahren kann vermieden werden, dass es durch illegale Migration und folgende Asylantragstellung zu einer Einwanderung durch die Hintertür kommt. Wir wollen ein rasches, effizientes, menschenrechtskonformes und der Genfer Flüchtlingskonvention entsprechendes Asylverfahren im europäischen Einklang.",de
at,2002,övp,Erstaufnahmestellen.,de
at,2002,övp,"Verfahren zur Zuerkennung der Flüchtlingseigenschaft dauern bei Ausschöpfung aller Rechtsmittel bis zu acht Jahren. Vor allem die das Verfahren vorbereitenden Schritte sind bei den Asylverfahren nicht optimal. Daher sollen in eigenen Erstaufnahmestellen die Erstabklärungsverfahren künftig einheitlich in einer sog. „Asylstraße“ abgewickelt werden. Die Erstabklärung der Anträge – d. h. Antrag, Erstellung aller Unterlagen zur Identität sowie zu den Asylgründen – soll in 48, in Ausnahmefällen längstens in 72 Stunden stattfinden. Wir sind dafür, dass bei Familien keine Parallelverfahren, sondern nur ein einziges Verfahren für die gesamte Familie geführt wird.",de
at,2002,övp,Verhinderung von Asylmissbrauch.,de
at,2002,övp,"Wir wollen zur Vermeidung von Verzögerungen bei der Bearbeitung der Asylanträge eine Mitwirkungspflicht für Asylwerber. Wer sich dem Asylverfahren entzieht, insbesondere auch durch Verlassen der Erstaufnahmestellen, dessen Verfahren soll eingestellt werden.",de
at,2002,övp,"Wir sind gegen die Möglichkeit, durch unbegrenzte Folgeanträge (so genannte Kettenanträge) missbräuchlich Asylverfahren zu verlängern. Asylanträge sollen künftig nur noch im Inland gestellt werden können. Abgeschafft werden sollen damit die so genannten „Botschaftsanträge“ aus dem Ausland.",de
at,2002,övp,Rückkehrberatung.,de
at,2002,övp,"Wir wollen Asylwerber, die keine Aussicht auf Asyl in Österreich haben, gemeinsam mit nichtstaatlichen Organisationen in flexiblen Rückkehrberatungsstellen durch Rückkehrberatung und Rückkehrprojekte bei der raschen Heimkehr in ihre Heimat unterstützen. Ausgliederung der Betreuung von Asylwerbern. Die ÖVP tritt für eine Ausgliederung der Betreuung von Asylwerbern an nichtstaatliche Organisationen bzw. private Unternehmen ein. Dabei soll die Organisation der Erstaufnahmestellen privatisiert werden. In professionelle Rechtsberatungen sollen verstärkt nichtstaatliche Hilfsorganisationen eingebunden werden. Ziel der Ausgliederung ist es, den Flüchtlingen effiziente Betreuung und nicht nur eine Unterbringung und Verpflegung zukommen zu lassen. Die Erstabklärung und die formelle Asylverfahrensführung sollen weiterhin durch das Bundesasylamt in konzentrierter Weise geführt werden. Das Asylverfahren und die Sicherheit bleiben weiterhin staatliche Aufgabe. Mehr Subsidiarität im Asylwesen. Nicht nur eine europäische „Lastenteilung“ ist das Ziel, auch eine innerösterreichische, die mehr Rücksicht nimmt auf die Regionen. Das heutige Unterbringungssystem von Asylwerbern und die teils unsensible regionale Verteilung und damit Belastung einzelner Gemeinden sind das Ergebnis einer jahrzehntelangen SPÖ-Asylpolitik. Das heißt: nicht nur schnellere Verfahren und damit eine zeitlich geringere Belastung der betroffenen Gemeinden, sondern auch stärkere Einbeziehung der Länder in der Entscheidung, wo Asylwerber untergebracht werden sollen. ÖVP-Initiativen für eine Beschleunigung der Asylverfahren und gegen Asylmissbrauch:",de
at,2002,övp,"• Wir wollen ein rasches, effizientes, menschenrechtskonformes und der Genfer Flüchtlingskonvention entsprechendes Asylverfahren im europäischen Einklang.",de
at,2002,övp,"• Wir wollen Erstaufnahmestellen, in denen die Erstabklärung in einer „Asylstraße“ längstens binnen 72 Stunden vorgenommen werden kann.",de
at,2002,övp,• Wir verlangen eine Mitwirkungspflicht des Asylwerbers im Verfahren.,de
at,2017,cpö,"Noch nie zuvor ist es bei einer Wahl um so viel gegangen, vor allem aber die zunehmenden Flüchtlingsströme, der Verlust unserer eigenen Werte, wachsende Armut durch Arbeitslosigkeit sowie Angst und Orientierungslosigkeit in der Bevölkerung bestimmen unseren Alltag. Wir treten an, um uns für die Schwachen in unserem Land einzusetzen. Christliches Erbe trotz Zuwanderung erhalten Förderung eines friedlichen Zusammenlebens unter Berücksichtigung auf unsere eigenen kulturelle Identität Asyl soll zeitlich beschränkter Schutz vor Verfolgung und Sicherung des Lebensunterhalts sein Kontrollierte Zuwanderung nach strengen Regeln, unter Achtung der Menschenrechte Keine doppelten Staatsbürgerschaften und Wahlrechte",de
at,1999,fpö,"Die Realität sieht anders aus: Die SPÖVP-Koalition hat Arbeitsplätze und Schutz für sozial Bedürftige versprochen, tatsächlich aber steigende Arbeitslosenzahlen hingenommen, soziale Notlagen zunehmend verschärft und mehr Menschen in Armut gedrängt. In den letzten Jahren haben die Arbeitslosenzahlen die magische Grenze von 300.000 mehrmals übertroffen und damit das höchste Niveau seit den Fünfzigerjahren erreicht. Waren im Jahresdurchschnitt 1990 nur noch t4z.o30 Menschen arbeitslos, so lag die Zahl t9?8 schon bei 219.715. Trotzdem ließ es die SPÖVP-Koalition zu, daß z.B. Ende Juli tggg 251.981 Ausländer legal beschäftigt waren. Dazu kommt noch die Dunkelziffer der illegal beschäftigten Ausländer von etwa 100.000. Die von der SP)VP-Koalition angestrebte EU-0sterweiterung ließe diese Zahl weiter ansteigen und würde die Arbeitsplatzchancen der 0sterreicher deutlich verringern.",de
at,1999,fpö,"Die SP/VP-Koalition hat durch die Gewährung der Notstandshilfe auch für Ausländer die Entwicklung in den letzten zwei Jahren noch zusätzlich verschärft. Bezogen 1991 nur 907 Ausländer Notstandshilf e, so liegt diese Zahl jetzt bereits bei 4.008. Ausländerbeschäftigung",de
at,1999,fpö,"Im Bereich der Ausländerbeschäftigung sind Änderungen erforderlich, um den österreichischen Arbeitsmarkt primär inländischen Arbeitnehmern vorzubehalten und die Beschäftigung von Ausländern auf die Bereiche zu beschränken, in denen sie unumgänglich ist. Wir haben die Lösung: Ausländerbeschäftigung soll (mit Ausnahme der Saisonniers) bis zum Erreichen der Vollbeschäftigung (3 % Arbeitslosenquote) durch folgende Maßnahmen deutlich reduziert werden: keine weiteren Zuwanderungsbewilligungen mit Ausnahme von Härtefällen im Familienbereich und Schlüsselkräften in der Wirtschaft. Absenkung der Bundeshöchstzahl auf 6% (auch in Anbetracht der mit EU-Bürgern gleichzustellenden türkischen Staatsangehörigen) ; sofortiger Bewilligungsstopp für die Zulassung neuer türkischer Arbeitnehmer auf den inländischen Arbeitsmarkt, soweit dies nach dem die Assoziation mit der Türkei betreffenden Ratsbeschluß der EU möglich ist.",de
at,1999,fpö,Ausländerbeschäftigung soll durch ein Saisonnier-Modell mit folgenden Grundsätzen verstärkt im Bereich der kurzfristigen Beschäftigung eingesetzt werden: Wahlmöglichkeit zwischen Saisonnier-Modell und Beschäftigung nach den geltenden Regelungen des Ausländerbeschäftigungsgesetzes; maximale Beschäftigungsdauer von neun Monaten innerhalb eines Jahres; eine Person darf nur bis zu drei Ma! in Österreich als Saisonnier arbeiten; Saisonniers sind nur kranken- und unfallversichert; es müssen daher keine Beiträge zur Arbeitslosen- und Pensionsversicherung sowie zum Familienlastenausgleichsfonds bezahlt werden. Der dadurch entstehende Kostenvorteil für den Dienstgeber muß zur Gänze an den Saisonnier weitergegeben werden.,de
at,1999,fpö,"Nominierungsmöglichkeit der einzelnen beschäftigten Personen mit Beginn ihrer Tätigkeit (auch Austausch während der Saison) für den Bereich der Erntehelfer in der Landwirtschaft Illegale Ausländerbeschäftigung soll durch eine Ausweispflicht für ausländische Arbeitnehmer auf dem Arbeitsplatz, wobei aus diesem Ausweis die Arbeitsgenehmigung und die Anmeldung zur Krankenversicherung hervorzugehen haben, wirksamer verhindert werden. Anreize für die Rückkehr aller ausländischen Arbeitnehmer, die sich längere Zeit.in Österreich aufgehalten haben, durch eine Förderung gemeinnütziger Vereine, die eine Reintegration in Österreich lebender Ausländer unter folgenden Rahmenbedingungen anstreben: Vorfinanzierung der f ür den Aufbau von Betrieben notwendigen Geräte bzw. zerstörter oder nicht vorhandener Wohnmöglichkeiten im jeweiligen Heimatland des ausländischen Staatsbürgers bis zur Betragsgrenze von 150.000,-- öS aus Bundesmitteln; Rückzahlung von 70 % der Förderung binnen maximal fünf Jahren an eine Stiftung des jeweiligen Landes, die weitere Förderungen dieser Art vergibt; Kontrolle der Notwendigkeit und Sinnhaftigkeit sowie nachträgliche Prüfung des Erfolges der Förderung durch unabhängige Fachleute und massive Information der in Österreich lebenden Ausländer,",de
at,1999,fpö,"Die negativen Konsequenzen für die österreichische Bevölkerung aufgrund der enormen Unterschiede bei den Löhnen (der durchschnittliche Monatslohn in unseren östlichen Nachbarländer liegt etwa bei 10% bis 15% des österreichischen Durchschnittseinkommens), aufgrund der Unterschiede bei den Energie- und Transportkosten, aufgrund des Gefälles in den Sozial-, Sicherheits- und Umweltstandards werden sein: verstärkte Wanderbewegungen (Zuwanderer, Pendler) zusätzlicher Druck auf den heimischen Arbeitsmarkt (Hauptziele einer Ost-West-Migration werden die Grenzländer, also in erster Linie Österreich und Deutschland sein. Damit kann davon ausgegangen werden, daß bei unzureichenden Übergangs- und/oder Schutzmaßnahmen in der Frage der Freiheit des Personenverkehrs die arbeitsbedingte Migration, die Berufspendelwanderung und das Pfuscherunwesen deutlich ansteigen werden, was zu einem ""Verdrängungswettbewerb"", also zu einer massiven Zunahme der Arbeitslosigkeit inländischer Arbeitskräfte führen wird. ≤27 Eine zusätzliche Belastung des Arbeitsmarktes wird sich insbesondere durch den zu erwartenden Agrarstrukturwandel in den MOEL ergeben, der mit der Freisetzung von mehreren Millionen Arbeitskräften einhergehen wird)",de
at,1999,fpö,Schutz vor Drogen,de
at,1999,fpö,"Im Bereich der Suchtmittelkriminalität ist die Lage überaus dramatisch, insbesondere beim Drogenhandel: Die Zahl der Suchtgift-Straftaten stieg von 1975 bis 1gg7 von 2.t7g auf 16.808 (+671%!). Der Drogenhandel gehört zur bedrohlich anwachsenden organisierten Kriminalität, die von ausländischen Tätern dominiert wird. Die SPÖVP-Koalition hat - anstatt gegen die explodierende Suchtgiftkriminalität anzukämpfen - den Weg der zunehmenden Entkriminalisierung eingeschlagen. Durch die Grenzmengenverordnung wird jene Menge an Suchtgift festgelegt, die eine Person mit sich führen darf, ohne im Normalfall eine Strafe zu riskieren (sozusagen der Eigenbedarf eines Süchtigen). Mit 1. Jänner 1998 wurden jedoch diese ""legalen"" Grenzmengen rapide hinauf gesetzt (z.B. für Heroin von 0,5 auf 5 Gramm). Mengen, mit denen man hervorragend dealen kann.",de
at,1999,fpö,"Drogenprobleme lösen bei den Bürgern größte Besorgnis aus, vor allem auch deshalb, weil sie selbst immer öfter mit der offenen Szene in Berührung kommen (d.h. Dealer beim Drogenkauf beobachten, Spritzen in Parks finden oder selbst Opfer von Gewalt werden).",de
at,1999,fpö,"Beim organisierten Kokainhandel nach Österreich dominierten 1999 schwarzafrikanische Tätergruppen als Kuriere und europaweit konnte für 1998 festgestellt werden, daß nigerianische Tätergruppen sich im Bereich des Heroinhandels als kriminelle Organisationen etabliert haben.",de
at,1999,fpö,"Im Zusammenhang mit Suchtmittelermittlungen wurden immerhin 35,20% (799) Fremde festgenommen und 2.752 Fremde wegen strafbarer Handlungen nach dem SMG zur Anzeige gebracht.",de
at,1999,fpö,"Allein bei der am 27.Mai1999 stattgefundenen Drogenrazzia wurden über70 Personen festgenommen, wobei der überwiegende Tei1 der Dealer Asylwerber oder illegal in Österreich lebende Ausländer waren, welche in Wien, Linz, Graz und NÖ im großen Stil mit Kokain und Heroin gehandelt hatten.",de
at,1999,fpö,"Wir haben die Lösung: Stopp jeglicher Liberalisierung Zugang zu allen Drogen erschweren Herabsetzung der Grenzmengen Lebenslange Freiheitsstrafe für den Handel mit harten Drogen in großem Umfang Inhaftierung und Entzug für alle Drogenhändler und Beschaffungskriminellen Verpflichtende Untersuchungshaft und nur unbedingte Haftstrafen bei Handel mit harten Drogen in größeren Mengen Mehr Personal bei Exekutive und Justiz zur Bekämpfung der Suchtgiftkriminalität (Bereitstellung von mehr finanziellen Mitteln zur Drogenbekämpfung) Sicherstellung ausreichender Therapieplätze Sofortige Abschiebung ausländischer Drogendealer Restriktive Ausländerpolitik (Einwanderungsstopp, keine vorzeitige Einbürgerung) Prävention schon zum frühest möglichen Zeitpunkt (Präventionsmodell bereits im Kindergarten; Sensibilisierung der Drogenproblematik durch Aufklärung und Kampagnen) Verpflichtende Drogentests für Lehrer, Sozialarbeiter und Jugendbetreuer",de
at,1999,fpö,Zuwanderung stoppen,de
at,1999,fpö,Die unkontrollierte Einwanderung der letzten Jahre hat massive Konsequenzen. In den letzten zehn Jahren haben sich die Einbürgerungen mehr ats verdoppelt. Diese Entwicklung muß gestoppt werden: Österreich ist kein Einwanderungstand.,de
at,1999,fpö,"Derzeit hatten sich in Österreich offiziell rund 800.000 Ausländer auf. Nach Schätzungen von Experten befinden sich zusätzlich weitere hunderttausende Ausländer illegal in Österreich. In Österreich ist damit bereits jeder 8. Einwohner ein Ausländer. Diese unkontrollierte Einwanderung hat Lohndruck und Verteuerung auf dem Wohnungsmarkt bewirkt und ist daher geeignet den sozialen Frieden zu gefährden. Diesen Zustand haben SPÖ und ÖVP zu verantworten, da sie über Jahre hindurch entweder keine oder nur unzureichende Maßnahmen gegen den Ausländerzuzug ergriffen haben. Die Folge ist auch ein Anstieg der Kriminalität von Ausländern, insbesondere der organisierten Kriminalität und des Drogenhandels, die beide von Ausländern dominiert werden. Die hohe Kriminalitätsrate unter Ausländern zeigt sich auch daran, daß bereits jetzt 7% der Häftlinge in den österreichischen Gefängnissen ausländische Staatsbürger sind.",de
at,1999,fpö,"Die vorliegenden Fakten werden von SPÖ und ÖVP ignoriert, so werden beispielsweise Schlepper größtenteils nur mit Verwaltungsstrafen bestraft und nach wie vor nur unzureichende Maßnahmen gegen einen weiteren Ausländerzuzug gesetzt. Den Ausländern wird sogar ein Anreiz geboten in Österreich einzuwandern, indem sie bereits nach sechs (Minderjährige sogar nach vier) Jahren Aufenthalt eingebürgert werden können.",de
at,1999,fpö,Die Zahl. der Einbürgerungen von Ausländern hat sich in den letzten 10 Jahren mehr als verdoppelt. So wurden allein in Wien von 1993 bis1997 mehr ats 45.000 Ausländer eingebürgert.,de
at,1999,fpö,"Von Jänner bis Juli 1999 wurden bereits 21.369 Menschen, die illegal Österreichs Grenzen übertreten wollten, aufgegriffen (davon sind: 1.630 Schlepper, 7.836 Geschleppte, 11.903 illegale Grenzgänger), im Vergleichszeitraum des Vorjahreswaren es insgesamt 8.391 Aufgriffe (davon'3.856 illegale Grenzgänger,3.696 geschleppte Personen und 839 Schlepper). Nach dem Fremdengesetz wird die Schlepperei oft nur verwaltungsstrafrechtlich verfolgt.",de
at,1999,fpö,"Der Zustrom zigtausender Illegaler nach Österreich ist ständig im Steigen begriffen, ein Teil der im Zielland angelangten Illegalen bildet wiederum Brückenköpfe für weitere Betätigungsfelder der Vebrechersyndikate (wie Suchtgifthandel, Kraftfahrzeugsverschiebungen, Prostitution, Schutzgelderpressung, etc.). Auch die Schleppertätigkeit floriert immer mehr. Gleichzeitig verfügt aber die Exekutive über zuwenig Personal und nur unzureichende technische Ausstattung zur Grenzüberwachung und zur Bekämpfung des Schlepperunwesens.",de
at,1999,fpö,"Von Jänner bis Juli 1999 wurden 11.918 Asylanträge in Österreich gestellt, im Vergleichszeitraum des Vorjahres waren es 5.638 Anträge; allein im Juli 1999 wurden wieder 649 Asylanträge von Staatsangehörigen der Bundesrepublik Jugoslawien, inkl. Kosovo-Albanern, gestellt (Migrationsstatistik BMI). Österreich gilt für Asylwerber als bevorzugtes Zielland: 1/3 der Asylwerber gibt Österreich bereits als solches an. Nach Auskunft des Innenministeriums geben mehr ats 50% wirtschaftliche und soziale Erwägungen an, um in Österreich um Asyl anzusuchen. Allein 70.000 bosnische Flüchtlinge, die ursprünglich aus politischen Gründen in Österreich Asyl erhalten hatten, sind geblieben und haben eine Aufenthalts- und Arbeitsbewilligung, viele inzwischen auch die Staatsbürgerschaft, erhalten. Trotz des dringlichen Appells des bosnischen Präsidenten Alija Izetbegovic Ende August 1996 an alle Kriegsflüchtlinge, sich am Aufbau Bosnien-Herzegowinas zu beteiligen (""für den Wiederaufbau würde jeder Mann, jede Frau und jedes Kind gebraucht werden""), wurde es von der SPÖVP-Koalition verabsäumt, intensive Rückkehrhilfe zu betreiben.",de
at,1999,fpö,Allein 1998 haben 5.500 Asylwerber den Ausgang ihres Asylverfahrens nicht abgewartet und sind in die Illegalität abgetaucht. Auch die Kosten für laufende Asylverfahren steigen rapide an: so wurden in einem Zeitraum von drei Jahren mehr als 31 Mio. Schilling an Dolmetschkosten für Asylwerber aufgewendet.,de
at,1999,fpö,"Die wachsende Zahl der Asylwerber und illegalen Einwanderer führt wiederum zu einer stark steigenden Anzahl von Schubhäftlingen. Viele der Schubhäftlinge müssen wegen Mangel an Schubhaftplätzen quer durch Österreich transportiert werden und ein nicht geringer Teil der Schubhäftlinge preßt sich mit dem Mittel des Hungerstreiks frei, womit er auch einer Abschiebung entgeht.",de
at,1999,fpö,"Wir haben die Lösung: Sofortigen Einwanderungsstopp Einbürgerungen frühestens nach 10 Jahren Aufenthalt in Österreich Massive Bekämpfung der organisierten Kriminalität Härtere Strafen bei Drogenkriminalität und Schlepperei Bekämpfung des Sozialmißbrauchs Verstärkte Kontrollen an Österreichs Grenzen zur Verminderung illegaler Einwanderung verstärkter Einsatz des österreichischen Bundesheeres vor allem in Nieder- und Oberösterreich Verbesserung der personellen und technischen Ausstattung der Grenzüberwachung Konsequente Abschiebung von kriminellen Ausländern Rückführung von Flüchtlingen nach Kriegsende in ihre Heimat Keine EU-Osterweiterung, solange die beitrittswerbenden Staaten die erforderlichen Mindeststandards der EU-Mitgliedsstaaten nicht dauerhaft erreicht haben",de
at,1994,spö,"Wir werden uns für eine größere EU - die auch die zentral- und osteuropäischen Staaten einschließt - und für ein Europa einsetzen, das Nationalismus, Rassismus und Neofaschismus zurückweist. Wir werden alles daransetzen, um die illegale  Beschäftigung in unserem Lande unmöglich zu machen. Politische, soziale und militärische Konflikte an unseren Grenzen, aber auch das Aufkommen international tätiger krimineller Banden, sind Herausforderungen für unsere Sicherheit geworden. Die Österreicherinnen und Österreicher können aber darauf vertrauen, daß der Staat auch weiterhin ihre Sicherheit, ihr Eigentum und ihr friedliches Zusammenleben erfolgreich schützt. Wir werden weiterhin eine wirkungsvolle Kontrolle unserer Grenzen sicherstellen. Weder Menschen - noch Waffenschmuggel, weder unkontrollierte Zuwanderung noch der Grenzübertritt für Kriminelle werden möglich sein. Wir werden zu diesem Zweck eine geeignete Form des Grenzschutzes entwickeln. Wir werden aber auch die internationale Zusammenarbeit zur Bekämpfung grenzüberschreitender Formen der Kriminalität verstärken und so dafür sorgen, daß der Bewegungsspielraum der organisierten Kriminalität und des internationalen Drogenhandels entscheidend verringert wird. Wir werden uns weltweit für die Sicherung der Menschenrechte, die friedliche Bewältigung von Konflikten, die Zurückdrängung von Militarismus und Gewalt und die Durchsetzung sozialer Grundrechte einsetzen.",de
at,1994,spö,"EINE KLARE UND FAIRE AUSLÄNDERPOLITIK Kaum ein anderes Land Europas hat die Zuwanderungsprobleme in ähnlich umfassender Weise geregelt und gelöst wie Österreich. Wir Sozialdemokraten werden diesen Weg fortsetzen, der einerseits unser Land vor unkontrollierbarer Zuwanderung schützt, andererseits jenen Ausländern, die bei uns Aufnahme finden, anständige Lebens- und Arbeitsbedingungen sichert. Wir betrachten diese Politik als die wichtigste Voraussetzung dafür, daß unserem Land auch weiterhin ausländerfeindliche Gewalt erspart bleibt.",de
at,1994,spö,Wir werden uns - wie bisher - entschlossen gegen jede Art von Ausländerfeindlichkeit zur Wehr setzen und zu einem verständnisvollen Zusammenleben von In- und Ausländern beitragen.,de
at,1994,spö,"Wir werden dafür sorgen, daß jene Menschen, die in ihrer Heimat Verfolgungen ausgesetzt sind, in Österreich Aufnahme finden. Jeden Mißbrauch des Asylrechtes werden wir jedoch weiterhin verhindern.",de
at,1994,spö,Wir werden die Zusammenarbeit mit den anderen westeuropäischen Staaten - vor allem den Mitgliedsstaaten der EU - intensivieren. Das von Österreich vorangetriebene Projekt einer internationalen Wanderungskonvention - die einheitliche Standards bei der Aufnahme und in der Behandlung von Zuwanderern sicherstellen soll - muß endlich Wirklichkeit werden.,de
at,1994,spö,"Wir werden uns auch um vermehrte internationale Solidarität zur Bewältigung der Folgen der Balkankrise bemühen. Gemeinsame Maßnahmen zur Sicherung der Existenz sind ebenso notwendig wie die Unterstützung jener Staaten, die - wie Österreich - bereits große Lasten bei der Aufnahme von Kriegsvertriebenen tragen. Nach der Wiederherstellung friedlicher Verhältnisse werden wir diese Vertriebenen bei ihrer Rückkehr und beim Neubeginn in ihrer Heimat unterstützen.",de
at,1994,spö,"Zuwanderung nach Österreich werden wir auch künftig nur in jenem Ausmaß zulassen, in dem Österreich Zuwanderern Wohn- und Arbeitsmöglichkeiten sowie Ausbildungsplätze anbieten kann. Dabei wird die Zahl jener, die Österreich aus humanitären Gründen aufnimmt, entsprechend berücksichtigt. Es ist selbstverständlich, daß nur jene Ausländer, die das Aufenthaltsrecht haben, sich in in unserem Land aufhalten können.",de
at,1994,spö,"Wir werden alle Anstrengungen für eine erfolgreiche Integration der in unserem Land lebenden Ausländer unternehmen. Dies gilt in besonderem Maße für jene Bosnier, die nicht in ihre Heimat zurückkönnen.",de
at,2008,green,"Egal ob Klima oder Asyl, Schule oder Sicherheit, Pflege oder Einwanderung – Schuld an den Missständen sind weder Inländer noch Ausländer. Schuld ist eine schlechte Politik. Schlechte PolitikerInnen suchen Sündenböcke. Einmal sind es „die Arbeitslosen“. Dann sind es „die Ausländer“. Schlechte Politiker setzen auf Angst und verhetzen Menschen. Mit unmenschlichen Gesetzen haben ÖVP, SPÖ und FPÖ/BZÖ jahrelang Menschen verfolgt, Menschenrechte missachtet und der Wirtschaft geschadet.",de
at,2008,green,"Nach acht Jahren systematischer Missachtung durch FPÖ, BZÖ, ÖVP und SPÖ kehrt Österreich wieder zur vollen Achtung der Menschenrechte zurück. Die Einwanderung wird klar geregelt. Österreich braucht Einwanderer – und klare Regeln, damit von der Einwanderung alle profitieren. Kein Verfahren darf länger als sechs Monate dauern. Statt einem Drittel fehlerhafter Verfahren schaffen gut ausgestattete Behörden verlässliche Entscheidungen. Mit deutlich mehr BeamtInnen und Gesetzen, die wieder die Flüchtlingskonvention achten, wahrt Österreich eines der wichtigsten Menschenrechte. Gut integrierte Familien zerreißen, qualifizierte junge Menschen, die in Österreich ihren Beruf erlernt haben, abschieben – das ist unmenschlich und dumm. Wer bleiben will, soll das Recht haben, einen Antrag zu stellen. Ein ordentliches Verfahren mit einer klaren Entscheidung – das ist die Alternative zur Willkür von Haider und Fekter.",de
