country_iso3c	lang	qs_id	text	issue	position
AUT	deu	42520_200211_00072	Österreich wird den Südtirolern auch dabei helfen, alle Versuche der Störung des friedlichen Zusammenlebens aller Volksgruppen zurückzuweisen.	integration	supportive
AUT	deu	42520_200211_00077	Slowenen,	integration	neutral
AUT	deu	42520_200211_00081	und Roma) bekannt.	integration	neutral
AUT	deu	42520_200211_00082	In den letzten zweieinhalb Jahren sind gerade im Volksgruppenbereich bemerkenswerte Fortschritte gelungen:	integration	supportive
AUT	deu	42520_200211_00097	Für die ÖVP steht der Mensch mit seiner Würde im Mittelpunkt der Politik.	integration	supportive
AUT	deu	42520_200211_00098	Wir treten daher aktiv für die Bekämpfung aller Formen von Diskriminierungen, sei es aufgrund des Geschlechts, der Rasse, der ethnischen Herkunft, der Religion oder der Weltanschauung, einer Behinderung, des Alters oder der sexuellen Ausrichtung ein.	integration	supportive
AUT	deu	42520_200211_00111	Unterstützung der Volksgruppen	integration	supportive
AUT	deu	42520_200211_00311	Schritte zur Harmonisierung von Ausländerbeschäftigungsrecht und Fremdenrecht,	integration	supportive
AUT	deu	42520_200211_01015	In Österreich lebende Ausländer ohne Beschäftigungsbewilligung sind überdurchschnittlich von Armut betroffen.	integration	neutral
AUT	deu	42520_200211_01016	Die ÖVP tritt daher dafür ein, das Aufenthaltsrecht und das Ausländerbeschäftigungsrecht im Einvernehmen mit den Sozialpartnern zu harmonisieren, sobald es die Arbeitsmarktlage zulässt.	integration	supportive
AUT	deu	42520_200211_01026	Sozialhilfe-neu nach dem One-Desk-Prinzip.	integration	supportive
AUT	deu	42520_200211_01027	Harmonisierung des Ausländerbeschäftigungsrechtes mit dem Aufenthaltsrecht.	integration	supportive
AUT	deu	42520_200211_01043	Unser Grundsatz lautet: Integration, wo immer es möglich ist, aber auch spezielle Unterstützung dort, wo es nötig ist.	integration	supportive
AUT	deu	42520_200211_01066	Soziale und berufliche Integration vertiefen,	integration	supportive
AUT	deu	42520_200211_01130	Wechselseitiges Verstehen auf Basis dieser Werte sichert die Integration und das friedliche Zusammenleben.	integration	supportive
AUT	deu	42520_200211_01184	Spezielle Förderung der Deutschkenntnisse für Kinder von Zuwanderern.	integration	supportive
AUT	deu	42520_200211_01410	Auch hinsichtlich der Vertreibung der deutschsprachigen Volksgruppen aus der damaligen Tschechoslowakei	immigration	supportive
AUT	deu	42520_200211_01437	Einwanderung	immigration	neutral
AUT	deu	42520_200211_01457	Das friedliche Zusammenleben der Religionsgemeinschaften in Österreich ist ein wertvolles Gut, das es zu schützen und zu pflegen gilt.	integration	supportive
AUT	deu	42520_200211_01459	Die ÖVP steht für die wirksame Bekämpfung von Rassismus und Fremdenfeindlichkeit,	integration	supportive
AUT	deu	42520_200211_01460	für den Schutz von Minderheiten,	integration	supportive
AUT	deu	42520_200211_01465	die Verbesserung der Situation vertriebener Personen,	immigration	supportive
AUT	deu	42520_200211_01571	Sie dienen zur: • Mitwirkung bei der Bewältigung von Krisen, um Österreich vor Migrationsströmen und anderen Auswirkungen wie Terrorismus, Ressourcenknappheit, etwa bei Erdöl, zu bewahren;	immigration	sceptical
AUT	deu	42520_200211_01594	oder des Fremden-	immigration	neutral
AUT	deu	42520_200211_01595	und Asylwesens.	immigration	sceptical
AUT	deu	42520_200211_01633	Die Terroranschläge vom 11. September 2001 haben eine Überprüfung der staatlichen Sicherheitsvorkehrungen notwendig gemacht.	immigration	sceptical
AUT	deu	42520_200211_01722	insbesondere durch Schaffung von Kontrollplätzen.	immigration	sceptical
AUT	deu	42520_200211_01725	Österreich hat als Asylland im humanitären Bereich große Leistungen erbracht.	immigration	supportive
AUT	deu	42520_200211_01726	Schwerpunkt der Aufnahme von Flüchtlingen waren die Krisen in Ungarn, in der ehemaligen Tschechoslowakei und schließlich in Polen.	immigration	sceptical
AUT	deu	42520_200211_01727	Österreich hat im EU-Vergleich bereits jetzt die relativ höchste Zahl an Asylanträgen, und diese Zahl steigt weiter an.	immigration	neutral
AUT	deu	42520_200211_01728	Österreichs Asylwerberbetreuung – ob nun die staatliche oder jene durch die nichtstaatlichen Organisationen – ist damit an der Grenze der Belastbarkeit.	immigration	sceptical
AUT	deu	42520_200211_01729	Jenen Menschen, die tatsächlich von Verfolgung bedroht sind, muss aber rasch und unbürokratisch Asyl und Betreuung zuteil werden.	immigration	supportive
AUT	deu	42520_200211_01730	Österreich ist ein Asylland und bietet Schutz vor Verfolgung.	immigration	supportive
AUT	deu	42520_200211_01731	Österreich kann aber nicht Wirtschaftsflüchtlinge, die Zuwanderungsregelungen umgehen wollen, aufnehmen.	immigration	sceptical
AUT	deu	42520_200211_01733	Damit Österreich auch weiterhin ein schutzgebendes Asylland bleiben kann, wollen wir eine umfassende Reform des Asylverfahrens mit dem Ziel einer Beschleunigung des gesamten Asylverfahrens durch konzentrierten Einsatz der Ressourcen	immigration	supportive
AUT	deu	42520_200211_01735	Nur durch ein klar geregeltes Asylverfahren kann vermieden werden, dass es durch illegale Migration und folgende Asylantragstellung zu einer Einwanderung durch die Hintertür kommt.	immigration	sceptical
AUT	deu	42520_200211_01736	Wir wollen ein rasches,	immigration	supportive
AUT	deu	42520_200211_01737	effizientes,	immigration	neutral
AUT	deu	42520_200211_01738	menschenrechtskonformes	immigration	supportive
AUT	deu	42520_200211_01739	und der Genfer Flüchtlingskonvention entsprechendes Asylverfahren im europäischen Einklang.	immigration	neutral
AUT	deu	42520_200211_01741	Verfahren zur Zuerkennung der Flüchtlingseigenschaft dauern bei Ausschöpfung aller Rechtsmittel bis zu acht Jahren.	immigration	neutral
AUT	deu	42520_200211_01742	Vor allem die das Verfahren vorbereitenden Schritte sind bei den Asylverfahren nicht optimal.	immigration	sceptical
AUT	deu	42520_200211_01743	Daher sollen in eigenen Erstaufnahmestellen die Erstabklärungsverfahren künftig einheitlich in einer sog. „Asylstraße“ abgewickelt werden.	immigration	neutral
AUT	deu	42520_200211_01744	Die Erstabklärung der Anträge – d. h. Antrag, Erstellung aller Unterlagen zur Identität sowie zu den Asylgründen – soll in 48, in Ausnahmefällen längstens in 72 Stunden stattfinden.	immigration	neutral
AUT	deu	42520_200211_01745	Wir sind dafür, dass bei Familien keine Parallelverfahren, sondern nur ein einziges Verfahren für die gesamte Familie geführt wird.	immigration	supportive
AUT	deu	42520_200211_01747	Wir wollen zur Vermeidung von Verzögerungen bei der Bearbeitung der Asylanträge eine Mitwirkungspflicht für Asylwerber.	immigration	sceptical
AUT	deu	42520_200211_01748	Wer sich dem Asylverfahren entzieht, insbesondere auch durch Verlassen der Erstaufnahmestellen, dessen Verfahren soll eingestellt werden.	immigration	sceptical
AUT	deu	42520_200211_01749	Wir sind gegen die Möglichkeit, durch unbegrenzte Folgeanträge (so genannte Kettenanträge) missbräuchlich Asylverfahren zu verlängern.	immigration	sceptical
AUT	deu	42520_200211_01750	Asylanträge sollen künftig nur noch im Inland gestellt werden können.	immigration	sceptical
AUT	deu	42520_200211_01751	Abgeschafft werden sollen damit die so genannten „Botschaftsanträge“ aus dem Ausland.	immigration	sceptical
AUT	deu	42520_200211_01753	Wir wollen Asylwerber, die keine Aussicht auf Asyl in Österreich haben, gemeinsam mit nichtstaatlichen Organisationen in flexiblen Rückkehrberatungsstellen durch Rückkehrberatung	immigration	sceptical
AUT	deu	42520_200211_01754	und Rückkehrprojekte bei der raschen Heimkehr in ihre Heimat unterstützen.	immigration	sceptical
AUT	deu	42520_200211_01756	Die ÖVP tritt für eine Ausgliederung der Betreuung von Asylwerbern an nichtstaatliche Organisationen bzw. private Unternehmen ein.	immigration	neutral
AUT	deu	42520_200211_01757	Dabei soll die Organisation der Erstaufnahmestellen privatisiert werden.	immigration	neutral
AUT	deu	42520_200211_01758	In professionelle Rechtsberatungen sollen verstärkt nichtstaatliche Hilfsorganisationen eingebunden werden.	immigration	supportive
AUT	deu	42520_200211_01759	Ziel der Ausgliederung ist es, den Flüchtlingen effiziente Betreuung und nicht nur eine Unterbringung und Verpflegung zukommen zu lassen.	immigration	supportive
AUT	deu	42520_200211_01760	Die Erstabklärung und die formelle Asylverfahrensführung sollen weiterhin durch das Bundesasylamt in konzentrierter Weise geführt werden.	immigration	neutral
AUT	deu	42520_200211_01761	Das Asylverfahren und die Sicherheit bleiben weiterhin staatliche Aufgabe.	immigration	neutral
AUT	deu	42520_200211_01763	Nicht nur eine europäische „Lastenteilung“ ist das Ziel,	immigration	sceptical
AUT	deu	42520_200211_01764	auch eine innerösterreichische, die mehr Rücksicht nimmt auf die Regionen.	immigration	neutral
AUT	deu	42520_200211_01765	Das heutige Unterbringungssystem von Asylwerbern und die teils unsensible regionale Verteilung und damit Belastung einzelner Gemeinden sind das Ergebnis einer jahrzehntelangen SPÖ-Asylpolitik.	immigration	sceptical
AUT	deu	42520_200211_01771	ÖVP-Initiativen für eine Beschleunigung der Asylverfahren	immigration	supportive
AUT	deu	42520_200211_01772	und gegen Asylmissbrauch:	immigration	sceptical
AUT	deu	42520_200211_01773	Wir wollen ein rasches,	immigration	supportive
AUT	deu	42520_200211_01774	effizientes,	immigration	supportive
AUT	deu	42520_200211_01775	menschenrechtskonformes	immigration	supportive
AUT	deu	42520_200211_01776	und der Genfer Flüchtlingskonvention entsprechendes Asylverfahren im europäischen Einklang.	immigration	supportive
AUT	deu	42520_200211_01777	Wir wollen Erstaufnahmestellen, in denen die Erstabklärung in einer „Asylstraße“ längstens binnen 72 Stunden vorgenommen werden kann.	immigration	sceptical
AUT	deu	42520_200211_01778	Wir verlangen eine Mitwirkungspflicht des Asylwerbers im Verfahren.	immigration	sceptical
AUT	deu	42520_200211_01779	Wir sind gegen die Möglichkeit, durch unbegrenzte Folgeanträge (so genannte Kettenanträge) missbräuchlich das Asylverfahren zu verlängern.	immigration	sceptical
AUT	deu	42520_200211_01780	Wir sind für ein Gesamtverfahren bei Familien	immigration	neutral
AUT	deu	42520_200211_01781	und für eine ausschließliche Antragsstellung im Inland.	immigration	sceptical
AUT	deu	42520_200211_01782	Wir treten für eine Ausgliederung der Betreuung von Asylwerbern an nichtstaatliche Organisationen bzw. private Unternehmen ein.	integration	sceptical
AUT	deu	42520_200211_01783	Wir wollen eine europäische Lastenteilung	immigration	sceptical
AUT	deu	42520_200211_01784	ebenso wie eine innerösterreichische, die mehr Rücksicht nimmt auf die Regionen.	immigration	sceptical
AUT	deu	42520_200211_02273	Wer die Armut bekämpft, dient dem Frieden.	immigration	sceptical
AUT	deu	42520_200211_02274	Eine weltweite Politik der nachhaltigen Friedenssicherung, der Migrationsbekämpfung und des globalen Umweltschutzes ist daher ohne die Bekämpfung der Armut in den Entwicklungsländern nicht möglich.	immigration	sceptical
AUT	deu	42520_200211_02276	Schon bisher war die ÖVP Garant dafür, dass trotz des notwendigen Budgetkonsolidierungskurses einschneidende Kürzungen im Bereich der Entwicklungszusammenarbeit weitgehend abgefangen werden konnten.	integration	supportive
AUT	deu	42520_200211_02295	Die Politik muss dieses Engagement in seinen verschiedensten Formen unterstützen und fördern.	integration	supportive
AUT	deu	42520_200211_02296	Als Christdemokraten sind wir verpflichtet, die nach Österreich zugewanderten Menschen in unsere Gesellschaft durch eine aktive und partizipative Integrationspolitik zu integrieren.	integration	supportive
AUT	deu	42520_200211_02456	Die Integration von Zuwanderern ist eine enorme gesellschaftliche Herausforderung in allen westlichen Ländern:	integration	neutral
AUT	deu	42520_200211_02457	Österreich hat mit 9,2 % einen der höchsten Ausländeranteile aller EU-Staaten.	integration	neutral
AUT	deu	42520_200211_02458	Andere Lebensgewohnheiten und damit Ablehnung und Skepsis bei der einheimischen Bevölkerung, Sprach- und damit Verständigungsprobleme, Schwierigkeiten bei der sozialen und ökonomischen Integration, Schulprobleme, andere Werthaltungen auch bei Menschenrechten, eine andere Rolle der Frauen, ein anderer Umgang mit öffentlichen Leistungen, offener und verdeckter Asylmissbrauch sowie illegale Einwanderung, Sprachenklaven oder auch mangelnde Bereitschaft zur Integration sind nur einige der sensiblen Punkte in der öffentlichen Wahrnehmung.	integration	neutral
AUT	deu	42520_200211_02459	Unsere an christdemokratischen Grundsätzen orientierte Integrationspolitik ist um objektive Problemdarstellung und -lösung bemüht.	integration	supportive
AUT	deu	42520_200211_02461	Es geht um eine eindeutige Differenzierung zwischen Zuwanderungspolitik (als Antwort auf freiwillige Migration und wirtschaftliche Überlegungen) und Asylgewährung (als Antwort auf erzwungene Migration) als zwei unterschiedliche Immigrationspolitiken.	immigration	supportive
AUT	deu	42520_200211_02462	Asylpolitik ist Menschenrechtspolitik.	immigration	supportive
AUT	deu	42520_200211_02463	Zuwanderung ist Wirtschafts- und Kultur-, Bildungs- und Sozialpolitik.	immigration	neutral
AUT	deu	42520_200211_02464	Es geht auch um die Differenzierung einer europäischen Integration von Zuwanderern aus den EU-Beitrittsländern	immigration	sceptical
AUT	deu	42520_200211_02465	und denen aus anderen Gebieten der Welt.	immigration	neutral
AUT	deu	42520_200211_02466	Daher unterstützen wir ausdrücklich in der EU gemeinsame Maßstäbe zur Einwanderungspolitik.	immigration	supportive
AUT	deu	42520_200211_02468	Für uns gehört zur Integrationspolitik ausdrücklich mehr als fremdenpolizeiliche Maßnahmen.	integration	supportive
AUT	deu	42520_200211_02469	Umfassende Integrationspolitik ist auch Bildungspolitik,	integration	supportive
AUT	deu	42520_200211_02470	die Vermittlung von Sprachkompetenz	integration	supportive
AUT	deu	42520_200211_02471	und die Entwicklung eines neuen Kulturverständnisses.	integration	supportive
AUT	deu	42520_200211_02473	Es geht um umfassende Aufklärungsarbeit, die sich sowohl an die österreichische Bevölkerung (im Sinne der Integrationsfähigkeit unserer Gesellschaft) als auch an die in Österreich wohnenden bzw. zuwandernden Ausländer (im Sinne der Integrationswilligkeit) richtet.	integration	supportive
AUT	deu	42520_200211_02476	und dass jeder politische Diskurs, der zu Rassenhass, Ausländerfeindlichkeit oder ethnisch begründeten Vorurteilen aufhetzt, verurteilt wird.	integration	supportive
AUT	deu	42520_200211_02479	Zuwanderer nach Europa, egal mit welchem ethnischen oder religiösen Hintergrund, müssen den europäischen Kanon der Menschenrechte anerkennen.	immigration	sceptical
AUT	deu	42520_200211_02480	Dieser begründet einerseits ihr Recht auf (z. B. religiöses) Anderssein.	integration	supportive
AUT	deu	42520_200211_02481	Andererseits verlangt dieser Kanon der Menschenrechte von den Zuwanderern auch die Anerkennung der europäischen Grundwertekultur.	immigration	sceptical
AUT	deu	42520_200211_02483	Politik hat dafür zu sorgen, dass es in Österreich lebenden Menschen ungeachtet ihres unterschiedlichen ethnischen oder kulturellen Hintergrunds möglich ist, in gerechter Weise am gesellschaftlichen, ökonomischen, sozialen und staatlichen Leben zu partizipieren.	integration	supportive
AUT	deu	42520_200211_02485	Partizipation von Zuwanderern an den gesellschaftlichen und politischen Strukturen können und sollen auch Einrichtungen der aktiven Bürgergesellschaft ermöglichen.	integration	supportive
AUT	deu	42520_200211_02486	ÖVP-Initiativen für erfolgreiche Integration:	integration	supportive
AUT	deu	42520_200211_02487	Bildung stärkt Integration:	integration	supportive
AUT	deu	42520_200211_02488	Die wichtigste Integrationschance ist die Sprache.	integration	supportive
AUT	deu	42520_200211_02489	Daher Angebot geförderter Sprachbildungsprogramme besonders für berufstätige Menschen und speziell für Frauen.	integration	supportive
AUT	deu	42520_200211_02490	Wissen schafft Verständigung: Verankerung integrationspolitischer Informationen in den Lehrplänen unserer Schulen.	integration	supportive
AUT	deu	42520_200211_02492	Im Hinblick auf die europäische Rechtsvereinheitlichung wollen wir zur raschen Weiterführung der Harmonisierung des Ausländerbeschäftigungs- und Fremdenrechts kommen;	integration	supportive
AUT	deu	42520_200211_02496	Wohnungsmonitor: Erhebung der Wohnsituation von Zuwanderern	integration	supportive
AUT	deu	42520_200211_02498	Integration von eingebürgerten Zuwanderern in den Öffentlichen Dienst.	integration	supportive
AUT	deu	42520_200211_02500	Ausreichende Kinderbetreuungsangebote,	integration	supportive
AUT	deu	42520_200211_02501	die speziell auf Bedürfnisse der Zuwanderer Rücksicht nehmen, z. B. wo Eltern im Reinigungs- und Gastgewerbe arbeiten.	integration	supportive
AUT	deu	42110_200610_00071	und Millionen Umweltflüchtlinge.	immigration	neutral
AUT	deu	42110_200610_00504	Wir Grüne verstehen Vielfalt als eine Bereicherung und Notwendigkeit für jede Gesellschaft.	immigration	supportive
AUT	deu	42110_200610_00505	Das beinhaltet unterschiedliche Nationalitäten,	integration	supportive
AUT	deu	42110_200610_00506	Kulturen	integration	supportive
AUT	deu	42110_200610_00507	und Formen des Zusammenlebens.	integration	supportive
AUT	deu	42110_200610_00508	Dazu gehört für uns untrennbar, dass die Menschenrechte für alle gleichermaßen Gültigkeit besitzen.	immigration	supportive
AUT	deu	42110_200610_00510	Wir Grüne wollen ein umfassendes Recht auf Asyl, das der Genfer Flüchtlingskonvention entspricht und Vorrang vor allen fremdenrechtlichen Regelungen hat.	immigration	supportive
AUT	deu	42110_200610_00511	Wir gehen davon aus, dass AsylwerberInnen ein Asylverfahren in Freiheit und nicht in Schubhaft zusteht.	immigration	supportive
AUT	deu	42110_200610_00512	Das ist für uns Grüne selbstverständlich.	immigration	supportive
AUT	deu	42110_200610_00513	Abschiebungen von AsylwerberInnen in laufenden Berufungsverfahren sind für uns nicht akzeptabel.	immigration	supportive
AUT	deu	42110_200610_00514	Wir wollen, dass kein Asylverfahren länger als sechs Monate dauern darf.	immigration	supportive
AUT	deu	42110_200610_00515	Geschlechtsspezifische Verfolgungsgründe (u.a. Genitalverstümmelung) möchten wir als Asylgrund gesetzlich verankern.	immigration	supportive
AUT	deu	42110_200610_00517	Wir Grüne fordern zudem ein Schubhaftvollzugsgesetz, das den Vollzug einheitlich und menschenrechtskonform regelt.	immigration	supportive
AUT	deu	42110_200610_00521	wie die Abschiebung traumatisierter Menschen.	immigration	supportive
AUT	deu	42110_200610_00523	Die Einwanderung von Menschen verschiedenster Kulturen birgt wesentliche Potenziale für unsere Gesellschaft, denn Gleichwertigkeit bedeutet nicht Gleichförmigkeit.	immigration	supportive
AUT	deu	42110_200610_00524	So stehen wir Grüne für eine moderne und sachliche Einwanderungspolitik.	immigration	supportive
AUT	deu	42110_200610_00525	Denn Österreich ist ein Einwanderungsland und braucht Zuwanderung.	immigration	supportive
AUT	deu	42110_200610_00526	Menschen aus vielen Staaten wiederum brauchen die Möglichkeit, legal zu Erwerbszwecken einwandern zu können.	immigration	supportive
AUT	deu	42110_200610_00527	Wir Grüne sehen darin eine beidseitige Chance.	immigration	supportive
AUT	deu	42110_200610_00528	Darum treten wir für ein gerechtes Punktesystem zur Einwanderung ein.	immigration	supportive
AUT	deu	42110_200610_00529	Ausbildung, Sprachkenntnisse, Arbeitserfahrung und bereits in Österreich lebende Familienangehörige sind die wichtigsten Kriterien im grünen Einwanderungsmodell.	integration	supportive
AUT	deu	42110_200610_00530	Wir wollen damit ein klares, überprüfbares System an die Stelle starrer Quoten treten lassen.	immigration	supportive
AUT	deu	42110_200610_00533	Wir Grüne wollen, dass es für alle MigrantInnen gilt.	integration	supportive
AUT	deu	42110_200610_00534	Eine Voraussetzung dafür ist das Recht auf Familienzusammenführung ohne Quoten und Restriktionen.	immigration	supportive
AUT	deu	42110_200610_00535	Wir Grüne wollen den so genannten Integrationsvertrag durch das Recht auf Integrationsbegleitung ersetzen.	integration	supportive
AUT	deu	42110_200610_00536	Damit möchten wir MigrantInnen gezielte Sprachförderung,	integration	supportive
AUT	deu	42110_200610_00538	und Arbeitsmarktcoaching ermöglichen.	integration	supportive
AUT	deu	42110_200610_00539	Es ist uns wesentlich, dass alle, die legal hier leben, auch arbeiten dürfen.	integration	supportive
AUT	deu	42110_200610_00540	Wahrscheinlich sehen Sie das gleich.	integration	supportive
AUT	deu	42110_200610_00541	Für uns Grüne bedeutet Integration Mitbestimmung und Mitverantwortung.	integration	supportive
AUT	deu	42110_200610_00542	Deshalb möchten wir die Möglichkeit des Erwerbs der Staatsbürgerschaft nach fünf Jahren schaffen, einen Rechtsanspruch nach sieben Jahren, samt Möglichkeit der Doppelstaatsbürgerschaft.	integration	supportive
AUT	deu	42110_200610_00543	Nicht nur für EU–BürgerInnen, sondern für alle niedergelassenen MigrantInnen wollen wir das kommunale Wahlrecht einführen.	integration	supportive
AUT	deu	42110_200610_00545	Menschen mit Behinderung –	integration	supportive
AUT	deu	42110_200610_00734	Kosten und Nutzen der Globalisierung sind nach wie vor nicht gleich verteilt.	immigration	neutral
AUT	deu	42110_200610_00735	Wir Grüne betrachten die derzeit stark ansteigende Migration vor diesem Hintergrund.	immigration	neutral
AUT	deu	42320_200610_00027	18.  die Zuwanderung vernünftig	immigration	supportive
AUT	deu	42320_200610_00029	sowie Integration ermöglichen und vorantreiben.	integration	supportive
AUT	deu	42320_200610_00575	„Kriminaltourismus“ bekämpfen,	immigration	sceptical
AUT	deu	42320_200610_00659	Integration ist eine der wichtigsten Herausforderungen, die gegenwärtig für die Politik bestehen.	integration	supportive
AUT	deu	42320_200610_00660	Zuwanderung und Integration betreffen den Alltag aller Menschen und stehen deshalb im Zentrum des politischen Handelns der SPÖ.	integration	supportive
AUT	deu	42320_200610_00661	Klar ist:	integration	supportive
AUT	deu	42320_200610_00662	Nur eine geregelte Zuwanderung auf Basis österreichischer Interessen kann der Grundstein für eine vernünftige Integrationspolitik sein.	integration	sceptical
AUT	deu	42320_200610_00663	Integration bedeutet ein Miteinander auf allen Ebenen, keine Spaltung der Gesellschaft.	integration	supportive
AUT	deu	42320_200610_00664	Integration bedeutet für beide Seiten Rechte und Pflichten.	integration	neutral
AUT	deu	42320_200610_00666	auf dem Arbeitsmarkt,	integration	neutral
AUT	deu	42320_200610_00668	der Wohnungspolitik	integration	supportive
AUT	deu	42320_200610_00669	sowie bei politischen Rechten Integrationsmöglichkeiten schaffen,	integration	supportive
AUT	deu	42320_200610_00670	im Gegenzug kann von Zuwanderinnen und Zuwanderern die Annahme dieser Möglichkeiten	integration	supportive
AUT	deu	42320_200610_00671	und die Respektierung geltender Normen erwartet werden.	integration	supportive
AUT	deu	42320_200610_00672	Wir werden eine Zuwanderungskommission nach deutschem Vorbild einsetzen, die binnen sechs Monaten einen Gesetzesvorschlag für die Planung und Regelung der Zuwanderung vorlegt, wobei das Ziel ist, in Zukunft jenen Personen die Zuwanderung zu ermöglichen, die den Bedarf der Wirtschaft nach Schlüsselarbeitskräften decken	immigration	supportive
AUT	deu	42320_200610_00673	oder in jenen Bereichen, in denen in Zukunft ein großer Mehrbedarf herrscht, etwa im Pflegebereich, benötigt werden,	immigration	supportive
AUT	deu	42320_200610_00674	das Unterlaufen derartiger Regelungen durch illegale Beschäftigung, Saisoniermodelle, Scheinselbständige o.ä. verhindern,	integration	sceptical
AUT	deu	42320_200610_00675	insbesondere die Zahl der Saisoniers drastisch senken, was in manchen Wirtschaftszweigen Übergangsregelungen notwendig machen wird,	integration	sceptical
AUT	deu	42320_200610_00677	jede Zuwanderung an Integrationsmaßnahmen koppeln,	integration	sceptical
AUT	deu	42320_200610_00679	und das passive Wahlrecht in gesetzliche Interessenvertretungen für langjährig in Österreich lebende Zuwanderer ermöglichen,	integration	supportive
AUT	deu	42320_200610_00680	jedem legalen Zuwanderer und jeder legalen Zuwanderin ermöglichen, mit dem/der EhepartnerIn und ihren minderjährigen Kindern nach Österreich zu kommen,	immigration	supportive
AUT	deu	42320_200610_00681	gezielte Integrationsangebote für Migrantinnen verstärken,	integration	supportive
AUT	deu	42320_200610_00682	in der Bildungspolitik, beginnend mit dem Kindergarten und dem verpflichtenden Vorschuljahr, aber auch in den Schulen besonderes Augenmerk auf die sprachliche Integration legen,	integration	supportive
AUT	deu	42320_200610_00683	um die Chancen auch der Zuwanderinnen und Zuwanderer zu erhöhen,	integration	supportive
AUT	deu	42320_200610_00684	auf die Bedürfnisse von Zuwanderern und Zuwanderinnen zugeschnittene Deutschkurse anbieten,	integration	supportive
AUT	deu	42320_200610_00685	–ein Integrationsstaatssekretariat einrichten.	integration	supportive
AUT	deu	42320_200610_00686	Zuwanderung und Asylrecht sind klar zu trennen.	immigration	sceptical
AUT	deu	42320_200610_00687	Nicht zuletzt aufgrund der Geschichte Österreichs bekennt sich die Sozialdemokratie zum Asylrecht als Menschenrecht.	immigration	supportive
AUT	deu	42320_200610_00688	Wer Schutz vor Verfolgung aus Gründen der Rasse, Religion, Nationalität, Zugehörigkeit zu einer bestimmten sozialen Gruppe oder der politischen Gesinnung braucht, soll und wird diesen Schutz rasch und auf hohem rechtsstaatlichen Niveau erhalten.	immigration	supportive
AUT	deu	42320_200610_00689	Dazu müssen die Asylverfahren, die oft mehrere Jahre dauern, beschleunigt werden	immigration	supportive
AUT	deu	42320_200610_00690	und der dafür benötigte Asylgerichtshof eingerichtet werden.	immigration	supportive
AUT	deu	42320_200610_00691	Für anerkannte AsylwerberInnen wollen wir gezielte Arbeitsmarktmaßnahmen setzen,	integration	supportive
AUT	deu	42320_200610_00692	Damit ihre oft hohen Qualifikationen auch genützt werden können.	integration	supportive
AUT	deu	42320_200610_00693	Außerdem werden wir ein gemeinsames europäisches Asylrecht vorantreiben, um eine fairere Verteilung der Asylanträge auf alle EU-Staaten bis 2010 zu erreichen.	immigration	supportive
AUT	deu	42420_200610_00004	Beschäftigungsbewilligungen sind für Ausländer ausschließlich befristet und nur dann zu erteilen, wenn im entsprechenden Berufszweig ein mittelfristig nicht zu behebender und akuter Arbeitskräftemangel vorherrscht.	integration	sceptical
AUT	deu	42420_200610_00005	Gastarbeiter haben die Aufenthaltserlaubnis zu verlieren, wenn sie über längere Zeiträume oder wiederholt arbeitslos sind und daher den Sozialstaat gefährden.	integration	sceptical
AUT	deu	42420_200610_00006	Schwarzarbeitende Ausländer sind nach sofortiger Aberkennung jeglicher Aufenthalts- und Beschäftigungsbewilligung sofort in ihre Herkunftsländer abzuschieben.	integration	sceptical
AUT	deu	42420_200610_00007	Für Gastarbeiter ist eine eigene Sozialversicherung zu schaffen, die speziell für einen temporären Aufenthalt in Österreich konzipiert ist.	integration	supportive
AUT	deu	42420_200610_00019	Ausbildung statt Zuwanderung:	immigration	sceptical
AUT	deu	42420_200610_00020	Aufgrund des Mangels an heimischem Pflegepersonal muss eine Ausbildungs- und Umschulungsoffensive gestartet werden.	integration	neutral
AUT	deu	42420_200610_00021	Beschäftigungsbewilligungen für ausländisches Pflegepersonal sind befristet nur so lange zu erteilen, bis der Bedarf durch österreichisches Pflegepersonal gedeckt werden kann.	integration	sceptical
AUT	deu	42420_200610_00031	Einschränkung des Kinderbetreuungsgeldes auf österreichische Staatsbürger.	integration	sceptical
AUT	deu	42420_200610_00056	Einwanderungsstopp.	immigration	sceptical
AUT	deu	42420_200610_00057	Dass Österreich kein Einwanderungsland ist, muss in der Bundesverfassung festgeschrieben werden.	immigration	sceptical
AUT	deu	42420_200610_00058	Es ist ein eigenes Staatssekretariat einzurichten, das sich mit der Rückführung von Ausländern befasst.	immigration	sceptical
AUT	deu	42420_200610_00059	"Es ist ein Verwaltungs-Straftatbestand der """"Anpassungsverweigerung"""" zu schaffen."	integration	sceptical
AUT	deu	42420_200610_00060	Es ist eine Fremdenpolizei nach Schweizer Vorbild einzurichten, die sich ausschließlich um Belange der Fremden kümmert, inklusive der facettenreichen Ausländerkriminalität.	integration	sceptical
AUT	deu	42420_200610_00061	Diese Einheit hat Sonderkompetenzen, verfügt über Sprachkenntnisse und ist mit anderen Abteilungen vernetzt.	integration	sceptical
AUT	deu	42420_200610_00062	Eine generelle Visumpflicht für Nicht-EU-Ausländer ist einzuführen.	immigration	sceptical
AUT	deu	42420_200610_00063	Ausgenommen davon sind die Schweiz	immigration	neutral
AUT	deu	42420_200610_00064	und Norwegen.	immigration	sceptical
AUT	deu	42420_200610_00065	Die Sonderrechte türkischer Staatsbürger sind umgehend aufzuheben.	integration	sceptical
